trace_coda_end_sample,source_depth_km,source_latitude_deg,source_longitude_deg,source_magnitude,source_origin_time,trace_p_arrival_sample,trace_p_arrival_time,trace_p_arrival_uncertainty_s,trace_s_arrival_sample,trace_s_arrival_time,trace_s_arrival_uncertainty_s,trace_snr_db,station_elevation_m,station_latitude_deg,station_longitude_deg,station_code,trace_category,trace_name_original,split,trace_name,trace_causal,trace_polarity,ID_poligono
2092.0,6.260107422,31.65632745,-104.2919385,2.528259557,2021-02-19T13:13:24.535960Z,240.0,2021-02-19T13:13:39.650583Z,0.200000003,1166.0,2021-02-19T13:13:48.913970Z,0.200000003,[ 8.66645477 18.46866475 15.4969082 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021dmnv_PCOS_EV,train,"bucket340$241,:3,:6000",unknown,unknown,0
2239.0,6.131567382999999,31.6128799,-104.1100335,2.46305032,2021-02-21T01:47:50.878533Z,761.0,2021-02-21T01:48:02.676097Z,0.3000000119,1500.0,2021-02-21T01:48:10.069069Z,0.200000003,[15.57222279 28.15345929 29.38184191],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021dpif_PCOS_EV,dev,"bucket339$986,:3,:6000",unknown,unknown,1
1775.0,3.792138672,31.06255591,-103.3246465,2.782895833,2021-02-21T15:51:43.246106Z,695.0,2021-02-21T15:51:52.006185Z,0.3000000119,1235.0,2021-02-21T15:51:57.410673Z,0.3000000119,[ 8.99427391 23.08221591 21.12240213],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021dqkb_PCOS_EV,test,"bucket341$646,:3,:6000",unknown,unknown,3
3335.0,6.0544433589999995,31.73157482,-104.5812528,3.17824833,2021-02-26T11:19:59.199412Z,731.0,2021-02-26T11:20:18.457296Z,0.200000003,2033.0,2021-02-26T11:20:31.474834Z,0.3000000119,[10.99529649 26.93127691 23.40826381],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021dzep_PCOS_EV,dev,"bucket349$86,:3,:6000",unknown,unknown,0
3718.0,6.0544433589999995,31.73241687,-104.5909582,3.058754232,2021-02-26T15:04:19.240313Z,1050.0,2021-02-26T15:04:38.477582Z,0.200000003,2384.0,2021-02-26T15:04:51.811803Z,0.3000000119,[ 7.80376628 12.27985628 14.49215898],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021dzma_PCOS_EV,train,"bucket342$344,:3,:6000",unknown,unknown,0
1791.0,6.697143554999999,31.73288966,-104.0967372,3.162263818,2021-03-03T07:26:35.069219Z,205.0,2021-03-03T07:26:47.290506Z,0.200000003,998.0,2021-03-03T07:26:55.224916Z,0.200000003,[26.40507062 38.61050704 41.86433438],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021eial_PCOS_EV,train,"bucket343$11,:3,:6000",unknown,unknown,1
1254.0,2.429614258,31.38239691,-103.4877908,1.486101479,2021-03-03T09:43:39.375362Z,1056.0,2021-03-03T09:43:40.460549Z,0.1000000015,1155.0,2021-03-03T09:43:41.446033Z,0.1000000015,[28.8392122  42.64731385 42.19305862],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021eiey_PCOS_EV,train,"bucket343$22,:3,:6000",unknown,D,4
885.0,5.0261230470000005,31.4276815,-103.5975511,1.597538926,2021-03-09T07:11:08.994389Z,497.0,2021-03-09T07:11:10.844162Z,0.200000003,691.0,2021-03-09T07:11:12.778620Z,0.200000003,[25.43018335 30.39191282 31.44038824],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021esyy_PCOS_EV,train,"bucket343$554,:3,:6000",unknown,unknown,4
619.0,1.195629883,31.39067638,-103.5012016,1.869425459,2021-03-12T00:57:26.965694Z,437.0,2021-03-12T00:57:27.751558Z,0.1000000015,528.0,2021-03-12T00:57:28.656224Z,0.200000003,[34.38703755 43.07658293 46.89249613],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021exzc_PCOS_EV,train,"bucket343$782,:3,:6000",unknown,U,4
3056.0,6.105859375,31.72027536,-104.5568917,3.243989169,2021-03-16T16:34:13.253423Z,506.0,2021-03-16T16:34:32.355788Z,0.200000003,1781.0,2021-03-16T16:34:45.114355Z,0.200000003,[14.33446198 24.63359455 26.64032041],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fgma_PCOS_EV,train,"bucket345$412,:3,:6000",unknown,unknown,0
2469.0,6.182983398,31.65433164,-104.3573154,4.51410393,2021-03-17T04:19:28.359641Z,299.0,2021-03-17T04:19:43.722529Z,0.200000003,1384.0,2021-03-17T04:19:54.574231Z,0.200000003,[36.81577957 53.94289614 53.77267435],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fhjh_PCOS_EV,train,"bucket345$486,:3,:6000",unknown,U,0
3254.0,6.157275391,31.7225856,-104.5553006,2.9808688,2021-03-19T04:58:35.925743Z,542.0,2021-03-19T04:58:54.345717Z,0.3000000119,1898.0,2021-03-19T04:59:07.907484Z,0.3000000119,[16.61627355 25.25758178 28.24877448],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021flbp_PCOS_EV,train,"bucket345$747,:3,:6000",unknown,unknown,0
1290.0,3.612182617,31.21282568,-103.5382738,2.065160065,2021-03-21T11:15:52.242248Z,574.0,2021-03-21T11:15:57.153225Z,0.200000003,932.0,2021-03-21T11:16:00.735511Z,0.200000003,[18.21551159 35.40842828 31.48214352],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fpfa_PCOS_EV,test,"bucket347$312,:3,:6000",unknown,unknown,3
883.0,1.247045898,31.41734611,-103.5623842,1.891328533,2021-03-23T00:57:58.493727Z,645.0,2021-03-23T00:57:59.807639Z,0.1000000015,764.0,2021-03-23T00:58:00.999238Z,0.200000003,[27.3498148  46.43008505 41.6061535 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fsbr_PCOS_EV,train,"bucket346$316,:3,:6000",unknown,unknown,4
2653.0,6.877099609,31.65999792,-104.2930438,3.096275463,2021-03-23T01:49:28.893967Z,737.0,2021-03-23T01:49:43.611448Z,0.200000003,1695.0,2021-03-23T01:49:53.185682Z,0.200000003,[22.30156407 30.81999516 31.48898512],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fsdj_PCOS_EV,test,"bucket347$444,:3,:6000",unknown,unknown,0
2006.0,6.260107422,31.6709412,-104.3082024,3.007456919,2021-03-23T01:49:56.017201Z,116.0,2021-03-23T01:50:11.125388Z,0.5,1061.0,2021-03-23T01:50:20.576881Z,0.200000003,[4.39535017 5.16124639 4.60749808],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fsdk_PCOS_EV,train,"bucket346$342,:3,:6000",unknown,unknown,0
2649.0,6.774267578,31.65823833,-104.2790359,2.827833786,2021-03-24T10:40:19.584635Z,829.0,2021-03-24T10:40:34.600412Z,0.3000000119,1739.0,2021-03-24T10:40:43.698532Z,0.3000000119,[12.33243151 20.82708925 26.86146072],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fuqj_PCOS_EV,test,"bucket347$568,:3,:6000",unknown,unknown,0
3164.0,7.262719727,31.67856425,-104.3774418,3.287624078,2021-03-26T22:01:29.557203Z,984.0,2021-03-26T22:01:45.583580Z,0.200000003,2074.0,2021-03-26T22:01:56.484820Z,0.200000003,[13.4960269  30.00724313 24.89875297],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021fzdw_PCOS_EV,train,"bucket346$800,:3,:6000",unknown,unknown,0
2354.0,6.774267578,31.67870638,-104.3911711,3.045368937,2021-03-27T12:00:28.783974Z,108.0,2021-03-27T12:00:44.584662Z,0.3000000119,1231.0,2021-03-27T12:00:55.808487Z,0.200000003,[10.75359554 23.73161003 22.43847809],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021gafn_PCOS_EV,test,"bucket347$732,:3,:6000",unknown,unknown,0
1833.0,4.023510742,31.35365308,-103.8236451,2.241446925,2021-03-29T11:48:23.033488Z,923.0,2021-03-29T11:48:29.750924Z,0.200000003,1378.0,2021-03-29T11:48:34.297299Z,0.3000000119,[ 7.20999847 24.40744581 24.09454985],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021gdwd_PCOS_EV,dev,"bucket349$749,:3,:6000",unknown,unknown,2
2715.0,6.645727539,31.66676324,-104.3536538,2.69885022,2021-04-01T07:38:42.726028Z,685.0,2021-04-01T07:38:58.308766Z,0.1000000015,1700.0,2021-04-01T07:39:08.461554Z,0.200000003,[13.76450713 21.10502867 20.62226561],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021gjak_PCOS_EV,train,"bucket348$434,:3,:6000",unknown,unknown,0
3151.0,6.542895508,31.67850253,-104.3871316,3.947171597,2021-04-01T19:49:55.427933Z,977.0,2021-04-01T19:50:11.924280Z,0.200000003,2064.0,2021-04-01T19:50:22.790885Z,0.3000000119,[25.70797199 32.66277139 33.01242888],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021gjyn_PCOS_EV,dev,"bucket349$818,:3,:6000",unknown,unknown,0
742.0,3.5864746089999997,31.27784998,-103.5095806,1.478353874,2021-04-04T12:44:51.670760Z,262.0,2021-04-04T12:44:55.062649Z,0.200000003,502.0,2021-04-04T12:44:57.463730Z,0.200000003,[ 6.42349571 16.38518543 21.26491981],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021goxa_PCOS_EV,train,"bucket348$971,:3,:6000",unknown,unknown,3
1302.0,2.146826172,31.33666642,-103.4859486,1.552175106,2021-04-04T18:26:55.330783Z,1032.0,2021-04-04T18:26:57.426452Z,0.200000003,1167.0,2021-04-04T18:26:58.775336Z,0.200000003,[14.17783175 23.38257906 22.90458287],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021gpih_PCOS_EV,test,"bucket351$266,:3,:6000",unknown,unknown,4
2255.0,8.316748046999999,31.600685,-103.9935076,1.590340928,2021-04-06T01:19:51.077095Z,933.0,2021-04-06T01:20:00.501525Z,0.3000000119,1594.0,2021-04-06T01:20:07.105127Z,0.200000003,[ 5.33644689 14.56398042 11.8214528 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021grrl_PCOS_EV,train,"bucket350$207,:3,:6000",unknown,unknown,1
455.0,3.560766602,31.42240163,-103.5575526,1.890281618,2021-04-07T05:16:07.700497Z,231.0,2021-04-07T05:16:09.071380Z,0.1000000015,343.0,2021-04-07T05:16:10.196771Z,0.1000000015,[33.68430527 45.36702872 48.57308083],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021gtus_PCOS_EV,train,"bucket350$322,:3,:6000",unknown,U,4
1183.0,2.275366211,31.40034122,-103.5597001,1.674768651,2021-04-07T19:45:10.650963Z,979.0,2021-04-07T19:45:11.933962Z,0.1000000015,1081.0,2021-04-07T19:45:12.954946Z,0.1000000015,[24.25134909 34.69988641 36.46434117],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021guxk_PCOS_EV,train,"bucket350$410,:3,:6000",unknown,U,4
416.0,3.072314453,31.3909176,-103.5374277,1.761657905,2021-04-08T08:04:39.990128Z,286.0,2021-04-08T08:04:41.146202Z,0.1000000015,351.0,2021-04-08T08:04:41.796722Z,0.200000003,[37.4531752  47.31317188 51.33378993],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021gvvu_PCOS_EV,train,"bucket350$487,:3,:6000",unknown,D,4
1703.0,4.7433349609999995,31.07860007,-103.6426126,2.43062913,2021-04-11T03:15:14.726909Z,603.0,2021-04-11T03:15:22.258878Z,0.200000003,1153.0,2021-04-11T03:15:27.756373Z,0.200000003,[15.29631506 31.802919   24.33874804],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hayt_PCOS_EV,test,"bucket351$782,:3,:6000",unknown,unknown,2
1687.0,6.0544433589999995,31.51220539,-103.4503429,2.176605504,2021-04-14T12:25:14.691176Z,1051.0,2021-04-14T12:25:17.526405Z,0.200000003,1369.0,2021-04-14T12:25:20.706829Z,0.3000000119,[17.31563728 25.57040845 29.94884348],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hhdk_PCOS_EV,train,"bucket352$378,:3,:6000",unknown,unknown,5
2399.0,6.157275391,31.59050956,-104.2247302,2.395725687,2021-04-16T03:29:19.041538Z,711.0,2021-04-16T03:29:32.633588Z,0.3000000119,1555.0,2021-04-16T03:29:41.070597Z,0.200000003,[11.61570993 22.13964013 21.37006121],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hkcs_PCOS_EV,train,"bucket352$592,:3,:6000",unknown,unknown,0
2754.0,6.157275391,31.59702031,-104.209716,2.578331711,2021-04-16T04:59:46.119774Z,954.0,2021-04-16T04:59:59.126763Z,0.200000003,1854.0,2021-04-16T05:00:08.125164Z,0.3000000119,[20.64765291 33.04827641 32.98592035],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hkfs_PCOS_EV,train,"bucket352$615,:3,:6000",unknown,unknown,0
2524.0,7.391259766,31.65906653,-104.2951894,3.017255806,2021-04-17T01:01:37.621194Z,680.0,2021-04-17T01:01:52.663784Z,0.200000003,1602.0,2021-04-17T01:02:01.884220Z,0.200000003,[16.21009896 27.3038365  24.92916363],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hltj_PCOS_EV,train,"bucket352$696,:3,:6000",unknown,unknown,0
2391.0,7.288427734,31.66273084,-104.2973713,3.132789614,2021-04-17T20:59:23.431062Z,463.0,2021-04-17T20:59:38.350641Z,0.3000000119,1427.0,2021-04-17T20:59:47.995721Z,0.3000000119,[19.15865854 30.22049074 30.53928595],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hngw_PCOS_EV,train,"bucket352$864,:3,:6000",unknown,unknown,0
2135.0,6.671435547,31.64889419,-104.3058728,3.132407913,2021-04-18T00:33:36.828413Z,243.0,2021-04-18T00:33:51.730448Z,0.3000000119,1189.0,2021-04-18T00:34:01.194114Z,0.200000003,[15.65428906 20.49359283 22.6232024 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hnny_PCOS_EV,train,"bucket352$917,:3,:6000",unknown,unknown,0
3265.0,5.951611328,31.71967735,-104.5746591,2.954649173,2021-04-21T07:58:12.837855Z,711.0,2021-04-21T07:58:32.175241Z,0.3000000119,1988.0,2021-04-21T07:58:44.945429Z,0.3000000119,[ 9.3146316  23.71289059 22.70823195],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021htpc_PCOS_EV,train,"bucket353$407,:3,:6000",unknown,unknown,0
1542.0,4.820458984,31.52783422,-103.4535494,2.197996693,2021-04-23T03:57:16.721789Z,928.0,2021-04-23T03:57:19.762014Z,0.3000000119,1235.0,2021-04-23T03:57:22.837190Z,0.200000003,[24.89443236 31.38825062 32.25916042],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hwye_PCOS_EV,train,"bucket353$552,:3,:6000",unknown,unknown,5
1674.0,3.997802734,31.56184665,-103.4567367,1.919094855,2021-04-23T04:06:28.802831Z,1034.0,2021-04-23T04:06:32.143306Z,0.3000000119,1354.0,2021-04-23T04:06:35.338494Z,0.3000000119,[ 2.13373656  8.33070749 13.89974786],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021hwym_PCOS_EV,train,"bucket353$565,:3,:6000",unknown,unknown,5
2659.0,5.5402832029999995,31.59750289,-104.5647238,2.766514209,2021-04-25T06:30:40.145841Z,263.0,2021-04-25T06:30:58.523579Z,0.200000003,1461.0,2021-04-25T06:31:10.504781Z,0.200000003,[10.91664544 23.3595154  23.21887846],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021iauf_PCOS_EV,test,"bucket354$784,:3,:6000",unknown,unknown,0
2341.0,7.262719727,31.66201527,-104.3019408,3.183783514,2021-04-26T22:46:49.369504Z,435.0,2021-04-26T22:47:04.565827Z,0.200000003,1388.0,2021-04-26T22:47:14.090528Z,0.200000003,[10.23844275 27.30087141 25.51052195],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021idvz_PCOS_EV,dev,"bucket359$482,:3,:6000",unknown,unknown,0
2822.0,7.365551758,31.66252346,-104.3703037,4.043650058,2021-04-27T19:42:11.085742Z,776.0,2021-04-27T19:42:27.184014Z,0.200000003,1799.0,2021-04-27T19:42:37.408485Z,0.200000003,[19.80872356 37.02157133 40.91262879],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021iflj_PCOS_EV,train,"bucket355$251,:3,:6000",unknown,unknown,0
1980.0,3.972094727,31.14244762,-103.1930379,2.858856785,2021-04-28T01:50:41.154922Z,714.0,2021-04-28T01:50:49.821548Z,0.200000003,1347.0,2021-04-28T01:50:56.148121Z,0.200000003,[12.31601034 30.81486586 27.12221991],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021ifxn_PCOS_EV,test,"bucket354$987,:3,:6000",unknown,unknown,7
3425.0,6.74855957,31.72542813,-104.5739138,3.52363381,2021-04-28T02:10:42.041044Z,915.0,2021-04-28T02:11:01.745187Z,0.200000003,2170.0,2021-04-28T02:11:14.297737Z,0.200000003,[14.56684777 23.94699546 30.09606089],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021ifye_PCOS_EV,train,"bucket355$358,:3,:6000",unknown,unknown,0
905.0,2.429614258,31.38240008,-103.4936938,1.397369677,2021-04-28T07:06:47.533309Z,737.0,2021-04-28T07:06:48.584433Z,0.1000000015,821.0,2021-04-28T07:06:49.420746Z,0.1000000015,[18.21016305 27.21113827 34.43905565],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021ighy_PCOS_EV,train,"bucket355$484,:3,:6000",unknown,D,4
897.0,2.686694336,31.37411533,-103.4733093,1.605903573,2021-04-30T18:24:34.795048Z,645.0,2021-04-30T18:24:36.111886Z,0.200000003,771.0,2021-04-30T18:24:37.373836Z,0.1000000015,[14.93090477 28.35860961 27.16861992],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021ikvi_PCOS_EV,train,"bucket355$895,:3,:6000",unknown,unknown,4
2693.0,7.314135742,31.70002186,-104.150933,3.428425898,2021-05-03T10:46:54.211577Z,1049.0,2021-05-03T10:47:06.881946Z,0.1000000015,1871.0,2021-05-03T10:47:15.100227Z,0.1000000015,[26.11471817 40.08864699 39.16960688],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021ipss_PCOS_EV,train,"bucket356$273,:3,:6000",unknown,unknown,1
972.0,3.5864746089999997,31.26956407,-103.4827854,1.912748955,2021-05-08T04:03:15.239126Z,296.0,2021-05-08T04:03:18.730249Z,0.200000003,634.0,2021-05-08T04:03:22.118244Z,0.3000000119,[20.10390538 27.64143786 30.55536603],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021iyiy_PCOS_EV,test,"bucket357$654,:3,:6000",unknown,unknown,6
2564.0,7.288427734,31.67439389,-104.345913,3.017129754,2021-05-09T06:10:35.332061Z,570.0,2021-05-09T06:10:50.662686Z,0.3000000119,1567.0,2021-05-09T06:11:00.633793Z,0.200000003,[13.99023596 18.1846745  16.31874204],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jaip_PCOS_EV,train,"bucket356$917,:3,:6000",unknown,unknown,0
1171.0,2.506738281,31.407,-103.5970061,1.475534259,2021-05-09T08:30:22.496596Z,847.0,2021-05-09T08:30:24.269665Z,0.200000003,1009.0,2021-05-09T08:30:25.892994Z,0.3000000119,[23.3203054  34.519974   33.42763313],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021janf_PCOS_EV,train,"bucket356$961,:3,:6000",unknown,unknown,4
830.0,2.943774414,31.38515446,-103.4877887,1.332774336,2021-05-12T21:19:27.148775Z,638.0,2021-05-12T21:19:28.321628Z,0.200000003,734.0,2021-05-12T21:19:29.289957Z,0.200000003,[19.16992656 29.36274412 30.05349697],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jgzc_PCOS_EV,train,"bucket358$399,:3,:6000",unknown,unknown,4
913.0,1.606958008,31.35848275,-103.4642032,1.42535394,2021-05-13T07:19:33.131181Z,699.0,2021-05-13T07:19:34.841441Z,0.200000003,806.0,2021-05-13T07:19:35.911070Z,0.200000003,[15.03133806 29.29900719 31.16644795],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jhsx_PCOS_EV,test,"bucket361$65,:3,:6000",unknown,unknown,4
1034.0,3.663598633,31.37089746,-103.4722391,1.494001955,2021-05-13T08:34:42.420439Z,812.0,2021-05-13T08:34:43.987995Z,0.200000003,923.0,2021-05-13T08:34:45.091876Z,0.200000003,[14.23756251 23.27163069 24.68890362],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jhvk_PCOS_EV,train,"bucket358$553,:3,:6000",unknown,unknown,4
3700.0,6.5686035160000005,31.72614491,-104.5704205,3.165993264,2021-05-15T06:12:38.294595Z,914.0,2021-05-15T06:12:57.200478Z,0.3000000119,2307.0,2021-05-15T06:13:11.129956Z,0.3000000119,[16.29998782 23.01769413 25.18794706],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jlhs_PCOS_EV,test,"bucket361$177,:3,:6000",unknown,unknown,0
2299.0,6.774267578,31.63929599,-104.2110866,1.810142222,2021-05-15T06:50:27.754497Z,579.0,2021-05-15T06:50:40.894660Z,0.3000000119,1439.0,2021-05-15T06:50:49.485457Z,0.3000000119,[ 5.48792137 16.80701065 15.0600993 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jliy_PCOS_EV,dev,"bucket359$912,:3,:6000",unknown,unknown,0
2180.0,5.2060791019999995,31.48026289,-103.921771,3.232553878,2021-05-15T11:39:00.160354Z,968.0,2021-05-15T11:39:07.695677Z,0.3000000119,1574.0,2021-05-15T11:39:13.755383Z,0.200000003,[21.6850409  39.38989451 36.49244874],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jlsm_PCOS_EV,test,"bucket361$203,:3,:6000",unknown,unknown,1
608.0,2.63527832,31.38055379,-103.4797428,1.712594062,2021-05-16T05:35:09.382491Z,432.0,2021-05-16T05:35:10.608629Z,0.1000000015,520.0,2021-05-16T05:35:11.488000Z,0.1000000015,[31.50177956 37.87580755 40.19259779],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jnbz_PCOS_EV,train,"bucket358$912,:3,:6000",unknown,D,4
1199.0,4.2805908200000005,31.38470144,-103.5006686,2.320030614,2021-05-19T01:29:19.402841Z,1085.0,2021-05-19T01:29:20.414352Z,0.1000000015,1142.0,2021-05-19T01:29:20.983990Z,0.200000003,[47.86824895 54.82441186 51.29542401],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jsgj_PCOS_EV,test,"bucket361$455,:3,:6000",unknown,D,4
806.0,7.648339844,31.50072224,-103.6615208,1.93246215,2021-05-19T23:37:55.902932Z,114.0,2021-05-19T23:38:00.947772Z,0.3000000119,460.0,2021-05-19T23:38:04.411885Z,0.200000003,[14.77924866 22.36356205 22.23565399],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jtyf_PCOS_EV,train,"bucket360$415,:3,:6000",unknown,unknown,1
1048.0,7.494091797,31.5434049,-103.720161,1.83572747,2021-05-21T14:49:17.672676Z,356.0,2021-05-21T14:49:22.719775Z,0.3000000119,702.0,2021-05-21T14:49:26.180648Z,0.1000000015,[ 4.50522145 12.76168842 17.18260701],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jwxt_PCOS_EV,train,"bucket360$563,:3,:6000",unknown,unknown,1
2238.0,6.671435547,31.68754777,-104.2975678,3.506562785,2021-05-22T01:40:27.960391Z,306.0,2021-05-22T01:40:43.187958Z,0.200000003,1272.0,2021-05-22T01:40:52.841744Z,0.200000003,[23.39457056 38.71399446 34.53091705],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jxtg_PCOS_EV,test,"bucket361$624,:3,:6000",unknown,unknown,0
3163.0,6.722851562,31.66446325,-104.3905058,2.629322982,2021-05-22T08:49:59.893561Z,1009.0,2021-05-22T08:50:16.307028Z,0.3000000119,2086.0,2021-05-22T08:50:27.084594Z,0.200000003,[ 7.65096681 21.50876262 18.38896667],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jyhl_PCOS_EV,test,"bucket361$656,:3,:6000",unknown,unknown,0
1081.0,1.311315918,31.38551601,-103.5305866,1.847950266,2021-05-23T01:07:19.384735Z,937.0,2021-05-23T01:07:20.356056Z,0.1000000015,1009.0,2021-05-23T01:07:21.083976Z,0.200000003,[34.93048775 39.57253906 49.21112491],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021jznr_PCOS_EV,train,"bucket360$817,:3,:6000",unknown,D,4
866.0,7.699755859,31.53331408,-103.7029437,1.549093293,2021-05-23T08:36:07.979759Z,236.0,2021-05-23T08:36:12.812985Z,0.200000003,551.0,2021-05-23T08:36:15.962436Z,0.200000003,[16.65525337 22.7466682  25.21680652],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021kacl_PCOS_EV,train,"bucket360$867,:3,:6000",unknown,unknown,1
2228.0,6.080151367,31.63540987,-104.2070237,2.666047091,2021-05-24T04:31:13.147473Z,490.0,2021-05-24T04:31:26.757961Z,0.1000000015,1359.0,2021-05-24T04:31:35.452667Z,0.200000003,[12.79077113 28.13308518 21.725798  ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021kbpw_PCOS_EV,train,"bucket360$944,:3,:6000",unknown,unknown,0
1582.0,4.203466797,31.17023657,-103.4175439,1.610896811,2021-05-24T05:23:45.179378Z,616.0,2021-05-24T05:23:51.009452Z,0.3000000119,1099.0,2021-05-24T05:23:55.832639Z,0.200000003,[10.51174386 21.7511265  24.83474769],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021kbrq_PCOS_EV,train,"bucket360$955,:3,:6000",unknown,unknown,3
3065.0,7.057055664000001,31.65903257,-104.340132,2.249173739,2021-05-25T06:53:34.418344Z,967.0,2021-05-25T06:53:49.940662Z,0.200000003,2016.0,2021-05-25T06:54:00.435759Z,0.200000003,[ 6.31260925 18.57420965 15.51350641],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021kdqc_PCOS_EV,test,"bucket361$884,:3,:6000",unknown,unknown,0
471.0,4.7433349609999995,31.42331269,-103.6058709,1.246211948,2021-05-26T05:05:04.906129Z,145.0,2021-05-26T05:05:06.832194Z,0.200000003,308.0,2021-05-26T05:05:08.455565Z,0.200000003,[ 7.03089629 17.24404625 13.87360886],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021kfia_PCOS_EV,train,"bucket362$267,:3,:6000",unknown,unknown,4
1672.0,5.46315918,31.50736105,-103.6897389,1.767669588,2021-05-27T10:56:07.587780Z,1032.0,2021-05-27T10:56:11.596533Z,0.200000003,1352.0,2021-05-27T10:56:14.790277Z,0.1000000015,[13.55945896 25.29652157 26.79351181],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021khpc_PCOS_EV,test,"bucket361$1020,:3,:6000",unknown,unknown,1
1036.0,5.488867188,31.24798627,-103.5637196,2.226068008,2021-05-28T07:45:12.768375Z,574.0,2021-05-28T07:45:16.544021Z,0.200000003,805.0,2021-05-28T07:45:18.856661Z,0.200000003,[15.31596557 24.40577518 24.08114666],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021kjeh_PCOS_EV,train,"bucket362$571,:3,:6000",unknown,unknown,3
1513.0,3.663598633,31.25694759,-103.5457666,1.523817762,2021-05-28T07:59:34.764110Z,985.0,2021-05-28T07:59:39.174175Z,0.200000003,1249.0,2021-05-28T07:59:41.814416Z,0.200000003,[ 6.04221543 25.37551022 22.79659144],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2021kjeu_PCOS_EV,train,"bucket362$596,:3,:6000",unknown,unknown,3
